admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3RefName_en,admin3RefName_ar,admin3Pcode
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Al Abadiyah al Olya,???????? ??????,Al Abadiyah al Olya,???????? ??????,YE182526
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Al Ayadiyah As sufla,???????? ??????,Al Ayadiyah As sufla,???????? ??????,YE182522
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Al Ma'silah,????????,Al Masilah,????????,YE182521
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Al Mahariqah,????????,Al Mahariqah,????????,YE182525
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Ar Rakb,?????,Ar Rakb,?????,YE182523
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Jarrahi,???????,YE1825,Oqba wa Qurat Amir,???? ???? ????,Oqba wa Qurat Amir,???? ???? ????,YE182524
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Al Khawkhah,??????,Al Khawkhah,??????,YE182021
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Al Omaysi,???????,Al Omaysi,???????,YE182023
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Dawbalah,?????,Dawbalah,?????,YE182022
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Haykuk Ash Sharqiyah,????? ????? ???????,Haykuk Ash Sharqiyah,????? ????? ???????,YE182051
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Hunaysh Al Kubra Island,????? ???? ??????,Hunaysh Al Kubra Island,????? ???? ??????,YE182024
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Hunaysh As Sughra Island,????? ???? ??????,Hunaysh As Sughra Island,????? ???? ??????,YE182025
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Siyul Hunaysh Island,????? ???? ????,Siyul Hunaysh Island,????? ???? ????,YE182034
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Khukhah,??????,YE1820,Zuqar Island,????? ???,Zuqar Island,????? ???,YE182033
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mansuriyah,?????????,YE1816,Al Manasirah,????????,Al Manasirah,????????,YE181621
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mansuriyah,?????????,YE1816,Al Wa'ariyah,????????,Al Waariyah,????????,YE181622
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Ad Dumaniyah,????????,Ad Dumaniyah,????????,YE181327
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Amiriah wa Ad Duhli,???????? ???????,Al Amiriah wa Ad Duhli,???????? ???????,YE181329
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Falafilah,????????,Al Falafilah,????????,YE181330
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Kitabyah wa Al Wa'ariyah,???????? ?????????,Al Kitabyah wa Al Waariyah,???????? ?????????,YE181322
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Marawi'ah,????????,Al Marawiah,????????,YE181321
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Qati',??????,Al Qati,??????,YE181323
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Al Qutamlah,????????,Al Qutamlah,????????,YE181326
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Ar Rabsah,??????,Ar Rabsah,??????,YE181325
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Ar Raqabah,???????,Ar Raqabah,???????,YE181324
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Marawi'ah,????????,YE1813,Bani Salah,??? ????,Bani Salah - Al Marawiah,??? ???? - ????????,YE181328
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mighlaf,???????,YE1808,Al Mahamidah,????????,Al Mahamidah,????????,YE180822
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mighlaf,???????,YE1808,Bani Al Barah,??? ?????,Bani Al Barah,??? ?????,YE180823
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mighlaf,???????,YE1808,Bani Mohammad,??? ????,Bani Mohammad - Al Mighlaf,??? ???? - ???????,YE180821
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Mina,???????,YE1822,Al Hodeidah,???????,Al Hodeidah - Al Mina,??????? - ???????,YE182221
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Munirah,???????,YE1805,Rub' Al Qahm,??? ?????,Rub Al Qahm,??? ?????,YE180521
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Qanawis,???????,YE1806,Al Mahadilah,????????,Al Mahadilah,????????,YE180624
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Qanawis,???????,YE1806,Al Maqa'ishah,????????,Al Maqaishah,????????,YE180625
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Qanawis,???????,YE1806,Al Quzi,??????,Al Quzi,??????,YE180623
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Qanawis,???????,YE1806,Bani Mahdi,??? ????,Bani Mahdi - Al Qanawis,??? ???? - ???????,YE180622
Yemen,?????,YE,Al Hodeidah,???????,YE18,Al Qanawis,???????,YE1806,Kasharib,?????,Kasharib,?????,YE180621
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Adh Dhaha'ir Island,????? ???????,Adh Dhahair Island,????? ???????,YE180248
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Bu'jyah,???????,Al Bujyah,???????,YE180230
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Jawsak Island,????? ???????,Al Jawsak Island,????? ???????,YE180249
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Khubah,??????,Al Khubah,??????,YE180233
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Kus As Saghir Island,????? ????? ??????,Al Kus As Saghir Island,????? ????? ??????,YE180254
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Kus Island,????? ?????,Al Kus Island,????? ?????,YE180253
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Kutama Island,????? ???????,Al Kutama Island,????? ???????,YE180255
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Luhayah Islands,??? ??????,Al Luhayah Islands,??? ??????,YE180240
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Mark Island,????? ?????,Al Mark Island,????? ?????,YE180260
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Al Maswadak Island,????? ???????,Al Maswadak Island,????? ???????,YE180256
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Anayib Island,????? ?????,Anayib Island,????? ?????,YE180271
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Antufish Island,????? ??????,Antufish Island,????? ??????,YE180273
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Az Za'liyah Rub' Abak,??????? ??? ????,Az Zaliyah Rub Abak,??????? ??? ????,YE180229
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Az Za'liyah Rub' Al Mahjub,??????? ??? ???????,Az Zaliyah Rub Al Mahjub,??????? ??? ???????,YE180227
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Az Za'liyah Rub' As Sam'ali,??????? ??? ???????,Az Zaliyah Rub As Samali,??????? ??? ???????,YE180226
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Bahijah Island,????? ?????,Bahijah Island,????? ?????,YE180266
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Bani Jami' (Rub' Adyah),??? ????(??? ????),Bani Jami (Rub Adyah),??? ????(??? ????),YE180221
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Duhayrimah Island (Drima),????? ?????? (?????),Duhayrimah Island (Drima),????? ?????? (?????),YE180277
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Fra'yah Island,????? ??????,Frayah Island,????? ??????,YE180267
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Humar Island,????? ???,Humar Island,????? ???,YE180251
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Kadman Al Kabir Island,????? ????? ??????,Kadman Al Kabir Island,????? ????? ??????,YE180258
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Kadman As Saghir Island,????? ????? ??????,Kadman As Saghir Island,????? ????? ??????,YE180257
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Labwan Island,????? ?????,Labwan Island,????? ?????,YE180272
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Mukhaydiri Island,????? ??????,Mukhaydiri Island,????? ??????,YE180269
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Mur wa Rub' Al Wadi,??? ???? ??????,Mur wa Rub Al Wadi,??? ???? ??????,YE180224
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Ad Dus,??? ?????,Rub Ad Dus,??? ?????,YE180259
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Al Flu,??? ?????,Rub Al Flu,??? ?????,YE180231
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Al Hadrami,??? ???????,Rub Al Hadrami - Alluhayah,??? ??????? - ??????,YE180222
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Al Hajn (Bani Jami'),??? ?????(??? ????),Rub Al Hajn (Bani Jami),??? ?????(??? ????),YE180232
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Al Maqrani Az Za'liyah,??? ??????? ???????,Rub Al Maqrani Az Zaliyah,??? ??????? ???????,YE180228
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Rub' Ash Sham,??? ?????,Rub Ash Sham - Alluhayah,??? ????? - ??????,YE180223
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Tikfash Island,????? ?????,Tikfash Island,????? ?????,YE180241
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Yumna Island,????? ?????,Yumna Island,????? ?????,YE180270
Yemen,?????,YE,Al Hodeidah,???????,YE18,Alluhayah,??????,YE1802,Zurban Island,????? ??????,Zurban Island,????? ??????,YE180247
Yemen,?????,YE,Al Hodeidah,???????,YE18,As Salif,??????,YE1804,As Salif,??????,As Salif,??????,YE180421
Yemen,?????,YE,Al Hodeidah,???????,YE18,As Sukhnah,??????,YE1815,Ar Ramiyah Al Olya,??????? ??????,Ar Ramiyah Al Olya,??????? ??????,YE181522
Yemen,?????,YE,Al Hodeidah,???????,YE18,As Sukhnah,??????,YE1815,Ar Ramiyah As Sufla,??????? ??????,Ar Ramiyah As Sufla,??????? ??????,YE181521
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Al Maghras,??????,Al Maghras,??????,YE182624
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Al Matinah,???????,Al Matinah,???????,YE182625
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Al Mujahasah,????????,Al Mujahasah,????????,YE182623
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Al Qirsh Island (Al Lakham),????? ?????(?????),Al Qirsh Island (Al Lakham),????? ?????(?????),YE182630
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Al Qurshyah As Sufla,??????? ??????,Al Qurshyah As Sufla - At Tuhayta,??????? ?????? - ???????,YE182626
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,Ar Rawiyah,??????,Ar Rawiyah,??????,YE182622
Yemen,?????,YE,Al Hodeidah,???????,YE18,At Tuhayta,???????,YE1826,At Tuhayta,???????,At Tuhayta,???????,YE182621
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zaydiah,???????,YE1807,Al Atawiyah,????????,Al Atawiyah,????????,YE180724
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zaydiah,???????,YE1807,Al Hashabirah,????????,Al Hashabirah,????????,YE180722
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zaydiah,???????,YE1807,Al Quba'yah,????????,Al Qubayah,????????,YE180723
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zaydiah,???????,YE1807,Az Zaydyah,???????,Az Zaydyah,???????,YE180721
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Al Farantah,????????,Al Farantah,????????,YE180122
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Al Khushm,?????,Al Khushm,?????,YE180126
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Ar Rub' Ash Sharqi,????? ??????,Ar Rub Ash Sharqi - Az Zuhrah,????? ?????? - ??????,YE180125
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Az Zuhrah Rub' Al Wadi,?????? ??? ??????,Az Zuhrah Rub Al Wadi,?????? ??? ??????,YE180121
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Rub' Al Wasat,??? ?????,Rub Al Wasat,??? ?????,YE180123
Yemen,?????,YE,Al Hodeidah,???????,YE18,Az Zuhrah,??????,YE1801,Rub' Ash Sham,??? ?????,Rub Ash Sham - Az Zuhrah,??? ????? - ??????,YE180124
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bajil,????,YE1810,Ad Damir,??????,Ad Damir,??????,YE181024
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bajil,????,YE1810,Al Hadariyah,????????,Al Hadariyah,????????,YE181025
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bajil,????,YE1810,Al Jumadi,???????,Al Jumadi,???????,YE181022
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bajil,????,YE1810,Al Khalfiyah,???????,Al Khalfiyah,???????,YE181023
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bajil,????,YE1810,Bajil,????,Bajil,????,YE181021
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,Al Amariyah,????????,Al Amariyah - Bayt Al Faqih,???????? - ??? ??????,YE181725
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,Al Mujamalah,????????,Al Mujamalah,????????,YE181722
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,At Taraf Al Yamani,????? ???????,At Taraf Al Yamani,????? ???????,YE181723
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,At Taraf Ash Shami,????? ??????,At Taraf Ash Shami,????? ??????,YE181724
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,Bani Maqbul,??? ?????,Bani Maqbul,??? ?????,YE181727
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,Bani Mohammad wa Al Ma'azibah,??? ???? ?????????,Bani Mohammad wa Al Maazibah,??? ???? ?????????,YE181726
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bayt Al Faqih,??? ??????,YE1817,Bayt Al Faqih,??? ??????,Bayt Al Faqih,??? ??????,YE181721
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Al Khuza'i,???????,Al Khuzai,???????,YE181222
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Al Mawsatah Al Gharbiyah,??????? ???????,Al Mawsatah Al Gharbiyah,??????? ???????,YE181224
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Al Mawsatah Ash Sharqiyah,??????? ???????,Al Mawsatah Ash Sharqiyah,??????? ???????,YE181223
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Bani Baqi,??? ????,Bani Baqi,??? ????,YE181226
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Bani Sulayman,??? ??????,Bani Sulayman - Bura,??? ?????? - ???,YE181225
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Bilad Ash Sharq,???? ?????,Bilad Ash Sharq,???? ?????,YE181221
Yemen,?????,YE,Al Hodeidah,???????,YE18,Bura',???,YE1812,Bilad At Taraf,???? ?????,Bilad At Taraf,???? ?????,YE181227
Yemen,?????,YE,Al Hodeidah,???????,YE18,Hays,???,YE1819,Hays,???,Hays,???,YE181921
Yemen,?????,YE,Al Hodeidah,???????,YE18,Hays,???,YE1819,Rub' Al Hadrami,??? ???????,Rub Al Hadrami - Hays,??? ??????? - ???,YE181923
Yemen,?????,YE,Al Hodeidah,???????,YE18,Hays,???,YE1819,Rub' Al Mahal,??? ?????,Rub Al Mahal,??? ?????,YE181924
Yemen,?????,YE,Al Hodeidah,???????,YE18,Hays,???,YE1819,Rub' As Suq,??? ?????,Rub As Suq,??? ?????,YE181922
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Ad Dahabishah,????????,Ad Dahabishah,????????,YE181828
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Aqhuz,???????,Al Aqhuz - Jabal Ras,??????? - ??? ???,YE181824
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Asakirah,????????,Al Asakirah - Jabal Ras,???????? - ??? ???,YE181835
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Asha'ir,???????,Al Ashair,???????,YE181826
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Farisi,???????,Al Farisi,???????,YE181832
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Fawahah,???????,Al Fawahah,???????,YE181821
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Kawlah,??????,Al Kawlah,??????,YE181836
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Khan,?????,Al Khan,?????,YE181831
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Mahshur,???????,Al Mahshur,???????,YE181838
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Majarin,????????,Al Majarin,????????,YE181834
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Marir,??????,Al Marir,??????,YE181822
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Al Qahra'a,???????,Al Qahraa,???????,YE181825
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,An Nadafa,???????,An Nadafa,???????,YE181837
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Bani Hatim,??? ????,Bani Hatim - Jabal Ras,??? ???? - ??? ???,YE181833
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Dabas,????,Dabas,????,YE181829
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Khanah,???,Khanah,???,YE181823
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Mutawafah Olya,?????? ????,Mutawafah Olya,?????? ????,YE181827
Yemen,?????,YE,Al Hodeidah,???????,YE18,Jabal Ras,??? ???,YE1818,Part of Matawifah As Sufla,????? ?????? ????,Part of Matawifah As Sufla,????? ?????? ????,YE181830
Yemen,?????,YE,Al Hodeidah,???????,YE18,Kamaran,?????,YE1803,Al Budhi' Island,????? ??????,Al Budhi Island,????? ??????,YE180336
Yemen,?????,YE,Al Hodeidah,???????,YE18,Kamaran,?????,YE1803,Aqban Kabir Island,????? ????? ????,Aqban Kabir Island,????? ????? ????,YE180335
Yemen,?????,YE,Al Hodeidah,???????,YE18,Kamaran,?????,YE1803,Jabal At Tayr Island,????? ??? ?????,Jabal At Tayr Island,????? ??? ?????,YE180323
Yemen,?????,YE,Al Hodeidah,???????,YE18,Kamaran,?????,YE1803,Kamaran Island,????? (????? ?????),Kamaran Island,????? (????? ?????),YE180321
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Badwah,??????,Al Badwah,??????,YE182427
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Habil,??????,Al Habil,??????,YE182436
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Hami,?????,Al Hami,?????,YE182430
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Mahat,?????,Al Mahat,?????,YE182425
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Masawifah,????????,Al Masawifah,????????,YE182426
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Muqar,??????,Al Muqar,??????,YE182435
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Murshadyah,????????,Al Murshadyah,????????,YE182438
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Qaryah,??????,Al Qaryah,??????,YE182434
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Qurashyah,????????,Al Qurashyah,????????,YE182428
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Al Qurshyah As Sufla,??????? ??????,Al Qurshyah As Sufla - Zabid,??????? ?????? - ????,YE182424
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Ash Shabariq,????????,Ash Shabariq,????????,YE182431
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,At Taribah,???????,At Taribah,???????,YE182423
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Az Zaribah,???????,Az Zaribah,???????,YE182432
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Bilad Al Ruqud,???? ??????,Bilad Al Ruqud,???? ??????,YE182422
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Bilad As Salamah,???? ???????,Bilad As Salamah,???? ???????,YE182429
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Mahal Al Mubarak,??? ???????,Mahal Al Mubarak,??? ???????,YE182437
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Mahal Ash Shaykh,??? ?????,Mahal Ash Shaykh,??? ?????,YE182433
Yemen,?????,YE,Al Hodeidah,???????,YE18,Zabid,????,YE1824,Zabid,????,Zabid - Zabid,???? - ????,YE182421
Yemen,?????,YE,Al Jawf,?????,YE16,Al Ghayl,?????,YE1608,Al Ghayl,?????,Al Ghayl,?????,YE160821
Yemen,?????,YE,Al Jawf,?????,YE16,Al Hazm,?????,YE1605,As Sayl,?????,As Sayl,?????,YE160523
Yemen,?????,YE,Al Jawf,?????,YE16,Al Hazm,?????,YE1605,Dhu Al Husayn,?? ??????,Dhu Al Husayn,?? ??????,YE160522
Yemen,?????,YE,Al Jawf,?????,YE16,Al Hazm,?????,YE1605,Hamdan,?????,Hamdan - Al Hazm,????? - ?????,YE160521
Yemen,?????,YE,Al Jawf,?????,YE16,Al Humaydat,????????,YE1602,Al Humaydat,????????,Al Humaydat,????????,YE160221
Yemen,?????,YE,Al Jawf,?????,YE16,Al Humaydat,????????,YE1602,Al Waghirah,???????,Al Waghirah,???????,YE160223
Yemen,?????,YE,Al Jawf,?????,YE16,Al Humaydat,????????,YE1602,As Salal,?????,As Salal,?????,YE160222
Yemen,?????,YE,Al Jawf,?????,YE16,Al Humaydat,????????,YE1602,Nu'man,?????,Numan - Al Humaydat,????? - ????????,YE160224
Yemen,?????,YE,Al Jawf,?????,YE16,Al Khalaq,?????,YE1609,Ar Rawd,?????,Ar Rawd,?????,YE160921
Yemen,?????,YE,Al Jawf,?????,YE16,Al Maslub,???????,YE1607,Al Maslub,???????,Al Maslub,???????,YE160721
Yemen,?????,YE,Al Jawf,?????,YE16,Al Matammah,??????,YE1603,Aal Shinan Forts,???? ?? ????,Aal Shinan Forts,???? ?? ????,YE160322
Yemen,?????,YE,Al Jawf,?????,YE16,Al Matammah,??????,YE1603,Hissn Bani Sa'd,??? ??? ???,Hissn Bani Sad,??? ??? ???,YE160321
Yemen,?????,YE,Al Jawf,?????,YE16,Al Mutun,??????,YE1606,Al Mutun,??????,Al Mutun,??????,YE160621
Yemen,?????,YE,Al Jawf,?????,YE16,Al Mutun,??????,YE1606,Bin Shihab,?? ????,Bin Shihab,?? ????,YE160622
Yemen,?????,YE,Al Jawf,?????,YE16,Az Zahir,??????,YE1604,Al Mabna,??????,Al Mabna,??????,YE160424
Yemen,?????,YE,Al Jawf,?????,YE16,Az Zahir,??????,YE1604,Al Oqdah,??????,Al Oqdah,??????,YE160423
Yemen,?????,YE,Al Jawf,?????,YE16,Az Zahir,??????,YE1604,As Sa'mum,???????,As Samum,???????,YE160422
Yemen,?????,YE,Al Jawf,?????,YE16,Az Zahir,??????,YE1604,Az Zahir,??????,Az Zahir - Az Zahir,?????? - ??????,YE160421
Yemen,?????,YE,Al Jawf,?????,YE16,Az Zahir,??????,YE1604,Suq Ad'am,??? ?????,Suq Adam,??? ?????,YE160425
Yemen,?????,YE,Al Jawf,?????,YE16,Barat Al Anan,??? ??????,YE1610,Aal Ahmad Bin Kul,?? ???? ?? ???,Aal Ahmad Bin Kul,?? ???? ?? ???,YE161025
Yemen,?????,YE,Al Jawf,?????,YE16,Barat Al Anan,??? ??????,YE1610,Aal Duminah,?? ?????,Aal Duminah,?? ?????,YE161028
Yemen,?????,YE,Al Jawf,?????,YE16,Barat Al Anan,??? ??????,YE1610,Aal Salah,?? ????,Aal Salah,?? ????,YE161027
Yemen,?????,YE,Al Jawf,?????,YE16,Barat Al Anan,??? ??????,YE1610,Aal Salim,?? ????,Aal Salim,?? ????,YE161029
Yemen,?????,YE,Al Jawf,?????,YE16,Barat Al Anan,??? ??????,YE1610,Aal Sulayman,?? ??????,Aal Sulayman,?? ??????,YE161030
